GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf00244   103380   104123  +3    10.50
orf00246   104157   104327  +3     9.95
orf00248   104320   104805  +1     9.84
orf00249   104885   104760  -3     3.74
orf00250   104869   104982  +1     4.50
orf00251   105106   105450  +1    10.22
orf00253   105452   106564  +2     8.42
orf00254   106660   107547  +1     8.78
orf00255   107590   108009  +1     9.84
orf00259   108073   109179  +1     9.26
orf00260   109262   109675  +2    12.47
orf00261   109675   109992  +1    15.43
orf00263   110029   110355  +1    11.38
orf00264   110355   110924  +3     7.90
orf00265   110917   111129  +1    12.20
orf00267   111511   111789  +1    13.56
orf00268   111790   112725  +1    12.43
orf00270   112820   113626  +2     9.05
orf00271   113684   113866  +2     8.34
orf00272   113895   114314  +3    10.03
orf00273   114331   114798  +1    14.20
orf00275   114808   115023  +1    10.94
orf00277   115042   115167  +1     9.39
orf00279   115216   116874  +1    12.71
orf00280   116926   117396  +1    11.49
orf00281   117742   118035  +1    13.49
orf00282   118028   118342  +2    11.48
orf00283   118345   118797  +1    13.68
orf00284   118781   119410  +2    14.09
orf00285   119480   120187  +2     7.66
orf00286   120191   120538  +2    10.99
orf00287   120857   120985  +2     9.70
orf00288   121007   121165  +2     7.14
orf00289   121214   121387  +2    12.38
orf00290   121571   123202  +2     9.11
orf00291   123254   123523  +2     8.64
orf00292   124010   123798  -3     2.87
orf00293   124051   124278  +1    10.97
orf00294   124417   125154  +1    10.78
orf00295   125242   125376  +1     7.37
orf00297   125392   125850  +1    10.76
orf00298   125853   126662  +3    11.76
orf00299   126702   127253  +3    11.40
orf00300   127279   128712  +1    11.70
orf00301   128906   129355  +2     8.91
orf00302   129348   130295  +3    13.07
orf00303   130417   131022  +1    12.54
orf00304   131149   131382  +1     8.13
orf00305   131385   131546  +3     8.86
orf00306   131679   132965  +3    10.40
orf00308   133149   133562  +3    11.21
orf00309   133570   133686  +1     2.67
orf00310   133799   133668  -3    -0.43
orf00311   133921   134172  +1    10.51
orf00312   134728   134516  -2    14.96
orf00313   134769   135338  +3    10.68
orf00314   135338   135553  +2    12.71
orf00315   135806   136120  +2     9.49
orf00316   136105   137028  +1     9.88
orf00317   137177   137031  -3     1.97
orf00318   137381   137521  +2    15.69
orf00319   137540   138058  +2     9.97
orf00320   138112   138867  +1    12.36
orf00321   138931   139293  +1     9.53
orf00322   139397   140026  +2    11.70
orf00323   140040   140273  +3    13.09
orf00325   140331   141266  +3     8.66
orf00326   141276   141410  +3     7.68
orf00327   141391   141669  +1    11.14
orf00328   141688   141834  +1     6.49
orf00329   141803   141916  +2     5.75
orf00331   142081   142554  +1    12.75
orf00332   142563   143096  +3     9.39
orf00333   143205   143318  +3    13.65
orf00334   143311   143514  +1    11.10
orf00336   143602   143955  +1     4.96
orf00337   143936   144676  +2     7.60
orf00338   144973   146136  +1    12.46
orf00339   146287   146667  +1    10.31
orf00340   146758   147198  +1     3.65
orf00341   147205   147339  +1    10.14
orf00343   147457   147807  +1    11.09
orf00344   147941   147792  -3     2.28
orf00345   147913   148053  +1     4.94
orf00346   148054   148236  +1     9.62
orf00348   148239   148436  +3     9.03
orf00349   148536   148958  +3     9.58
orf00350   149233   149045  -2     4.71
orf00351   149199   149360  +3     5.22
orf00352   149506   149345  -2     1.20
orf00353   149529   150968  +3     8.01
orf00354   151017   151328  +3     3.56
orf00356   151306   152298  +1     8.04
orf00357   152419   152721  +1    13.07
orf00358   153082   153771  +1    10.24
orf00359   153784   153939  +1    11.48
orf00360   154963   153920  -2    12.40
orf00361   154999   155436  +1    10.56
orf00362   155444   156223  +2    11.94
orf00363   156241   156576  +1    12.00
orf00365   156566   157858  +2    10.61
orf00367   158023   158247  +1     6.26
orf00368   158323   158604  +1     9.99
orf00369   159006   158581  -1    12.87
orf00370   159298   159074  -2     6.42
orf00371   159778   159554  -2     6.06
orf00372   159798   160100  +3    12.75
orf00373   160263   160072  -1     5.13
orf00375   160914   160285  -1     4.33
orf00376   160921   161391  +1    13.45
orf00378   161458   161856  +1    11.81
orf00379   161902   162435  +1    11.43
orf00380   162422   163237  +2     9.46
orf00382   163283   163471  +2     8.10
orf00384   163591   165387  +1     9.16
orf00385   165471   167129  +3     8.21
orf00386   167218   167556  +1     3.89
orf00388   167859   168230  +3    13.42
orf00389   168421   168627  +1    10.26
orf00390   168676   168807  +1     3.23
orf00391   168887   169015  +2     3.94
orf00392   169093   169293  +1     3.66
orf00395   169533   169285  -1     4.34
orf00397   169591   169815  +1     3.90
orf00398   171533   171742  +2     4.07
orf00400   172126   172004  -2     0.90
orf00401   173964   173815  -1     2.24
orf00403   174568   174425  -2     2.96
orf00404   175275   175394  +3     5.30
orf00406   175419   175667  +3    12.26
orf00407   175967   176257  +2    13.93
orf00408   176330   177181  +2    12.68
orf00409   177236   177556  +2     8.51
orf00411   177584   178276  +2    11.95
orf00413   178313   178447  +2     9.35
orf00415   178490   179068  +2     6.62
orf00416   179226   179834  +3    12.00
orf00418   179877   180266  +3    10.38
orf00419   180348   180746  +3    14.86
orf00422   180746   181018  +2     9.97
orf00423   181005   182864  +3    11.25
orf00424   182851   183189  +1    10.06
orf00425   183214   183639  +1    11.79
orf00426   183839   183687  -3     5.85
orf00427   183862   184020  +1     8.07
orf00428   184053   184862  +3     9.09
orf00429   184875   185000  +3     7.52
orf00430   185115   185324  +3     9.57
orf00431   185520   185915  +3    13.93
orf00432   185973   186149  +3     8.11
orf00434   186142   186789  +1     6.48
orf00435   186915   186799  -1     7.71
orf00437   187012   187263  +1    11.95
orf00438   187302   187454  +3    11.34
orf00439   187539   187793  +3    11.78
orf00440   188007   188471  +3    12.92
orf00441   188607   189326  +3     8.78
orf00442   189801   189956  +3     9.32
orf00443   190046   190366  +2    11.51
orf00444   190370   190747  +2    12.99
orf00445   190766   191143  +2    11.51
orf00447   191143   191778  +1    12.10
orf00448   191782   192102  +1    12.86
orf00449   192102   192959  +3     9.68
orf00451   192959   193222  +2     9.05
orf00452   193225   193659  +1     9.11
orf00454   193818   194468  +3     9.92
orf00455   194474   194668  +2     6.60
orf00456   194687   194860  +2    11.34
orf00459   195461   194853  -3     7.02
orf00460   195492   195716  +3     6.87
orf00461   195765   196121  +3     8.92
orf00462   196121   196447  +2    15.50
orf00464   196453   196743  +1    12.48
orf00465   196998   197180  +3     5.50
orf00466   197177   197602  +2    13.32
orf00468   197609   198070  +2     9.62
orf00469   198123   198512  +3     6.81
orf00470   198517   199152  +1    11.35
orf00471   199158   199610  +3     8.04
orf00472   199610   201037  +2    10.75
orf00474   201031   201675  +1    12.53
orf00475   201678   202424  +3    10.52
orf00476   202424   202636  +2     7.73
orf00477   202647   202760  +3     1.85
orf00478   202760   203017  +2     7.77
orf00479   203270   203109  -3     3.48
orf00480   203320   203499  +1     5.63
orf00481   203515   203844  +1    12.94
orf00482   203962   204501  +1     8.30
orf00483   204559   204885  +1    13.09
orf00485   204872   205684  +2    10.55
orf00486   205681   206595  +1     8.42
orf00487   206588   206923  +2     9.99
orf00489   206933   207394  +2    10.44
orf00491   207434   207850  +2     5.87
orf00493   207933   208577  +3     6.86
orf00495   208567   209211  +1    10.10
orf00496   209242   209598  +1    13.93
orf00498   209674   210318  +1    10.38
orf00500   210391   211140  +1    10.53
orf00501   211150   211344  +1    10.28
orf00502   211444   212070  +1    10.65
orf00503   212095   212259  +1    16.61
orf00504   212365   213549  +1    10.47
orf00505   213594   213935  +3     4.82
orf00507   213945   214142  +3     3.77
orf00508   214200   214571  +3    13.51
orf00509   214831   214968  +1     1.16
orf00511   214975   215142  +1     3.47
orf00512   215240   215422  +2     3.62
orf00513   215444   215881  +2     8.06
orf00514   216016   216174  +1     8.65
orf00516   216190   216366  +1    12.62
orf00517   216427   216678  +1    14.46
orf00518   216761   217090  +2    13.86
orf00520   217103   217396  +2    12.28
orf00522   217365   217493  +3     5.52
orf00523   217517   218221  +2    11.16
orf00525   218300   218518  +2     9.79
orf00526   218638   218525  -2     5.61
orf00527   218614   218895  +1     8.01
orf00528   218902   219465  +1     9.63
orf00529   219587   219712  +2     7.84
orf00531   219746   219868  +2     2.13
orf00532   220010   220165  +2     8.00
orf00534   220223   220438  +2     9.66
orf00536   220440   220598  +3     6.75
orf00537   220607   221374  +2     8.72
orf00538   221578   221345  -2     2.31
orf00539   221859   221710  -1     7.20
orf00540   222011   222532  +2     9.68
orf00541   222542   222691  +2     8.70
orf00543   222746   223078  +2     8.31
orf00545   223088   223360  +2    12.64
orf00546   223406   223561  +2     3.98
orf00547   223646   223789  +2    13.39
orf00548   223992   223855  -1     7.80
orf00549   224117   224581  +2    12.71
orf00550   224903   225904  +2    10.22
orf00552   225906   226277  +3     5.11
orf00553   226326   226457  +3     1.57
orf00554   226746   226946  +3     4.36
orf00557   227087   226938  -3     2.49
orf00558   227068   227208  +1     4.60
orf00559   227235   227618  +3     8.36
orf00560   227823   229067  +3    10.83
orf00561   229162   229275  +1     8.99
orf00562   229461   229811  +3     5.32
orf00563   229995   229825  -1     3.58
orf00564   230127   229996  -1     5.13
orf00565   230114   230242  +2    12.97
orf00566   230252   230383  +2    11.51
orf00567   230651   230764  +2     3.32
orf00569   231024   230782  -1     1.39
orf00571   231233   231346  +2     4.34
orf00572   231225   231100  -1     3.84
orf00574   231384   231548  +3     0.33
orf00575   231545   231673  +2     4.85
orf00576   232282   232842  +1     8.23
orf00578   232891   233034  +1    17.03
orf00579   233038   233511  +1     9.55
orf00581   233536   233772  +1    13.98
orf00582   233800   234444  +1    10.02
orf00583   234466   234849  +1    13.26
orf00585   234883   235284  +1    11.92
orf00586   235309   235458  +1    11.67
orf00587   235517   236062  +2    11.47
orf00589   236065   236244  +1     6.89
orf00591   236247   236621  +3    12.61
orf00593   237300   236593  -1    12.47
orf00594   237347   237913  +2    13.29
orf00595   237879   238193  +3     2.08
orf00596   238187   239152  +2    10.17
orf00597   239164   239616  +1    10.80
orf00599   239617   239817  +1    11.00
orf00600   239827   240195  +1    10.79
orf00601   240323   242068  +2    11.70
orf00602   242078   242224  +2    10.97
orf00604   242224   242511  +1    12.57
orf00607   242557   244569  +1     9.89
orf00608   244796   244566  -3    14.99
orf00609   245597   244803  -3     9.24
orf00610   245966   247426  +2    12.94
orf00611   247431   247565  +3    10.70
orf00612   247566   247910  +3     9.77
orf00613   248493   247903  -1     9.79
orf00614   249403   248477  -2    10.66
orf00615   249543   249403  -1     6.21
orf00616   249948   249610  -1     9.05
orf00617   250551   250796  +3    12.69
orf00619   250808   250996  +2     6.49
orf00620   250998   251396  +3    15.14
orf00622   251444   251560  +2    14.18
orf00623   251781   251975  +3     2.74
orf00624   252000   252587  +3    10.31
orf00625   252580   252708  +1    10.78
orf00626   252754   252942  +1     8.60
orf00627   253123   253995  +1    13.17
orf00628   253979   254602  +2    12.71
orf00629   254621   255040  +2    12.54
orf00630   255125   255592  +2    12.57
orf00631   255595   256458  +1     8.37
orf00633   256468   256761  +1    10.25
orf00634   257038   256910  -2     3.29
orf00635   258041   259159  +2    12.35
orf00636   259177   262329  +1    12.48
orf00637   263104   264045  +1     9.47
orf00638   264118   264594  +1    12.79
orf00640   264597   265292  +3    10.28
orf00641   265326   265637  +3    10.89
orf00643   265630   266043  +1    14.35
orf00645   266278   266075  -2     7.73
orf00646   266232   266360  +3     0.06
orf00647   266666   267091  +2    11.52
orf00648   267081   268010  +3    12.04
orf00649   268012   269247  +1    12.88
orf00650   269250   270140  +3    13.81
orf00651   270189   270359  +3     7.17
orf00652   270405   270692  +3     9.17
orf00654   270909   271874  +3     7.53
orf00656   271840   273117  +1     8.40
orf00657   273199   273318  +1     8.50
orf00658   273462   273298  -1     7.69
orf00660   273580   273720  +1    12.06
orf00661   273790   273972  +1     7.55
orf00662   274212   274099  -1     2.09
orf00663   274273   274653  +1     9.47
orf00664   274674   274904  +3    10.69
orf00665   274968   275135  +3     5.37
orf00666   275141   275272  +2     3.95
orf00667   275430   275284  -1     5.26
orf00668   275492   276163  +2     9.97
orf00669   276167   276628  +2    11.25
orf00670   276647   278275  +2     8.25
orf00672   278354   278812  +2     8.88
orf00673   278905   279207  +1    13.08
orf00674   279200   279499  +2    10.07
orf00675   279492   279806  +3     7.67
orf00676   279799   280644  +1    11.11
orf00677   280664   281086  +2     9.86
orf00678   281079   281963  +3    10.21
orf00679   282104   283327  +2    10.71
orf00680   283534   284373  +1    10.59
orf00682   284518   285783  +1     8.81
orf00683   285998   285780  -3    13.91
orf00684   286463   286062  -3    12.42
orf00685   286832   286488  -3    12.44
orf00686   286885   287343  +1    12.64
orf00687   287749   288234  +1     8.07
orf00689   288259   288747  +1     6.90
orf00690   288753   289433  +3     7.13
orf00691   289512   289730  +3    12.52
orf00692   289836   289952  +3     6.93
orf00693   290001   290165  +3     8.41
orf00694   290313   290627  +3     7.61
orf00696   290732   290851  +2     3.10
orf00697   290897   291328  +2    10.37
orf00698   291334   292098  +1    11.33
orf00699   292237   292596  +1    11.99
orf00700   292888   293445  +1     8.77
orf00701   293448   293945  +3    11.97
orf00702   293938   294093  +1     7.65
orf00703   294139   294783  +1    12.93
orf00704   294966   295151  +3     4.91
orf00706   295486   295250  -2    11.44
orf00707   296129   295473  -3     9.44
orf00708   296628   296113  -1    11.86
orf00709   297135   296731  -1    10.19
orf00711   297606   297241  -1     6.95
orf00712   297785   297651  -3     9.94
orf00714   297968   297843  -3    14.94
orf00715   298211   298011  -3    14.56
orf00716   299063   298434  -3    12.89
orf00718   299474   299232  -3     5.71
orf00719   299658   299485  -1     5.91
orf00720   299970   299662  -1     5.40
orf00721   300411   299974  -1     9.37
orf00722   300804   300577  -1    12.72
orf00723   301348   301043  -2     9.33
orf00724   301552   301385  -2    10.14
orf00725   301619   301888  +2     4.74
orf00726   302100   301894  -1    14.02
orf00727   302841   302326  -1    11.41
orf00728   304048   302852  -2    10.85
orf00729   304822   304109  -2    12.13
orf00730   305001   305294  +3    11.80
orf00731   305424   306098  +3     9.89
orf00732   306272   306132  -3     4.86
orf00733   306295   306654  +1    10.51
orf00734   306821   307000  +2     7.60
orf00735   307190   307342  +2     6.61
orf00737   307460   307591  +2     8.53
orf00738   307622   307930  +2     8.67
orf00739   307930   308370  +1    10.89
orf00741   308404   309009  +1    10.77
orf00742   309010   309135  +1     7.69
orf00743   309217   309492  +1    13.18
orf00744   309619   310050  +1     9.17
orf00745   310105   310218  +1     8.51
orf00746   310258   310380  +1     5.89
orf00747   310511   311146  +2    11.38
orf00748   311663   312808  +2     8.58
orf00749   312855   313193  +3     8.84
orf00751   313496   313768  +2    12.88
orf00752   314225   314347  +2     5.73
orf00753   314354   314527  +2     2.32
orf00755   314625   314738  +3     5.40
orf00756   314714   315232  +2    10.15
orf00758   315467   315697  +2    10.09
orf00759   315701   316063  +2    11.78
orf00760   316196   317308  +2    11.83
orf00761   317381   317824  +2    10.91
orf00762   318065   318238  +2    10.28
orf00763   318461   319207  +2    12.28
orf00764   319207   320061  +1    10.33
orf00765   320223   320426  +3     2.21
orf00766   320408   320554  +2     9.17
orf00767   320732   320929  +2     8.04
orf00769   321046   321324  +1    14.12
orf00771   322414   321578  -2     8.56
orf00772   322954   322433  -2     9.99
orf00773   323191   322988  -2    10.85
orf00774   323860   323372  -2     7.96
orf00775   324703   324518  -2     6.04
orf00776   324934   324812  -2     8.20
orf00777   325405   325205  -2     8.46
orf00778   325879   325502  -2     8.29
orf00779   327052   326030  -2    12.54
orf00780   327431   327045  -3    16.31
orf00781   327761   327636  -3     0.41
orf00783   328377   327856  -1     7.29
orf00785   329467   328454  -2    10.40
orf00786   329469   329609  +3     3.56
orf00787   329827   329591  -2    13.36
orf00788   330985   329831  -2    11.43
orf00789   331459   331235  -2    11.35
orf00791   332215   331484  -2    10.79
orf00792   332604   332233  -1    11.05
orf00793   333123   332971  -1     8.07
orf00794   333309   333139  -1     8.18
orf00795   334401   333337  -1     9.19
orf00796   334773   334429  -1    13.29
orf00797   335434   334856  -2    11.09
orf00798   336212   335526  -3     9.28
orf00800   336941   336507  -3     7.13
orf00801   337940   337485  -3     8.69
orf00803   338249   337941  -3    11.01
orf00805   338367   339755  +3     8.06
orf00806   339765   340022  +3    12.05
orf00807   340119   340262  +3     5.33
orf00808   340323   340517  +3    10.62
orf00809   341182   340526  -2     9.12
orf00810   341972   341175  -3    11.35
orf00811   342863   342033  -3     9.78
orf00813   343703   343047  -3     8.53
orf00814   344850   344365  -1     9.30
orf00815   345031   345165  +1     7.64
orf00816   345182   345295  +2    11.44
orf00817   345305   345631  +2    10.81
orf00818   345812   346633  +2    11.66
orf00819   346854   346979  +3     4.28
orf00820   347040   347180  +3     4.97
orf00821   347215   347448  +1     3.95
orf00822   347659   347796  +1    11.71
orf00823   347800   348009  +1    12.11
orf00825   348100   348258  +1     5.73
orf00826   348303   348773  +3    11.18
orf00827   348883   349137  +1    12.78
orf00828   349291   349620  +1     8.40
orf00829   349777   349634  -2     3.66
orf00830   349926   350327  +3    13.65
orf00831   350446   350598  +1     7.17
orf00833   350647   350778  +1     3.68
orf00834   350876   351055  +2     5.48
orf00836   351260   351114  -3     7.61
orf00838   351495   351262  -1     4.82
orf00839   351553   351825  +1     3.55
orf00840   352054   351791  -2     8.35
orf00841   352038   352172  +3     0.36
orf00842   353035   352892  -2    15.08
orf00845   353682   353299  -1     6.76
orf00846   354024   354476  +3     8.28
orf00847   354636   354848  +3     9.74
orf00848   354939   355130  +3     8.13
orf00849   355120   355452  +1     8.97
orf00850   355675   355857  +1     7.20
orf00851   356361   356164  -1     3.02
orf00852   356543   356701  +2     7.70
orf00854   356762   357214  +2     4.51
orf00855   357221   357478  +2     8.59
orf00856   357891   357475  -1    10.82
orf00857   358394   357891  -3    10.29
orf00858   358784   358497  -3     9.00
orf00859   359312   358914  -3    10.67
orf00860   359765   359331  -3    11.14
orf00861   360365   360183  -3     9.04
orf00862   360509   360682  +2     4.23
orf00863   361385   360810  -3    10.43
orf00865   361581   361399  -1     5.93
orf00866   362022   361591  -1     7.69
orf00867   362268   362050  -1     7.78
orf00868   362802   362494  -1    10.71
orf00869   363138   362920  -1     7.18
orf00870   363732   363427  -1     9.44
orf00871   364023   363751  -1    12.76
orf00872   364415   364026  -3     9.93
orf00873   364888   364535  -2    14.93
orf00875   365575   365018  -2    13.30
orf00876   366418   365582  -2    12.50
orf00877   367861   366527  -2    11.56
orf00879   368530   368081  -2     6.79
orf00880   369590   368937  -3    11.87
orf00881   370948   369956  -2    10.98
orf00882   371963   370950  -3    10.53
orf00883   372440   372108  -3     8.66
orf00884   372749   372618  -3    10.94
orf00885   373999   372926  -2    11.54
orf00886   374793   373981  -1     9.12
orf00887   374846   374989  +2     0.33
orf00888   376706   374979  -3    11.14
orf00890   377207   376944  -3    13.81
orf00891   377975   377703  -3    11.11
orf00892   379027   377975  -2     9.68
orf00893   379756   379049  -2     9.15
orf00894   380353   379922  -2    10.51
orf00895   380899   380675  -2    12.48
orf00896   381508   381089  -2    11.98
orf00897   381672   381505  -1    15.85
orf00898   382269   381853  -1     9.87
orf00899   382337   382534  +2     1.53
orf00900   382679   382563  -3     0.84
orf00901   383556   382747  -1     9.25
orf00903   383787   383656  -1     7.63
orf00904   383967   383833  -1     3.84
orf00905   385464   384148  -1    10.16
orf00906   385790   385999  +2     3.84
orf00907   386376   385987  -1     7.78
orf00908   386463   386678  +3     7.94
orf00910   386679   387092  +3    12.76
orf00912   387893   387297  -3     7.57
orf00913   390051   387916  -1     9.69
orf00914   391010   390897  -3     5.79
orf00915   391335   390994  -1    11.41
orf00916   392108   391395  -3     9.43
orf00917   392134   392247  +1     7.13
orf00918   392491   392303  -2    10.45
orf00919   393016   392582  -2     8.13
orf00921   393634   393041  -2    13.00
orf00922   394122   393658  -1    10.13
orf00923   394551   394222  -1    11.06
orf00925   395110   394739  -2     7.55
orf00926   395584   395450  -2     7.02
orf00927   396242   395772  -3     8.44
orf00929   397424   396282  -3     9.94
orf00930   397783   397439  -2    10.68
orf00931   397989   398108  +3     5.22
orf00932   398281   398078  -2    10.78
orf00933   398834   398298  -3    11.32
orf00934   399219   399043  -1     9.74
orf00935   399798   399346  -1    12.55
orf00936   400709   400305  -3     8.98
orf00937   400858   400974  +1     1.93
orf00938   401401   401535  +1     5.55
orf00939   402767   401901  -3    11.63
orf00940   402766   402942  +1     7.70
orf00941   403047   403169  +3     5.66
orf00943   405033   403723  -1     8.83
orf00944   405308   405189  -3     3.33
orf00946   405456   406139  +3    10.76
orf00947   406921   406787  -2     1.30
orf00948   407244   407080  -1     9.62
orf00950   407739   407470  -1     8.40
orf00951   408406   407759  -2    11.35
orf00952   408634   408467  -2     8.10
orf00953   408954   408793  -1     1.13
orf00954   409444   408971  -2     8.51
orf00955   409858   409466  -2    12.74
orf00956   410677   409871  -2     7.86
